Order_ID,OrderDate,ShipDate,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Retail_Sales_People,Product_ID,Category,Sub-Category,Product_Name,Returned,Sales,Quantity,Discount,Profit
CA-2017-101434,20-06-2017,27-06-2017,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,Chuck Magee,OFF-LA-10003223,Office Supplies,Labels,Avery 508,Not,9.82,2,0,4.81
US-2014-102071,05-09-2014,05-09-2014,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,Not,67.8,4,0,4.07
US-2014-102071,05-09-2014,05-09-2014,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Not,167.97,3,0,40.31
CA-2017-126956,21-08-2017,28-08-2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Kelly Williams,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,Not,35,7,0,16.8
CA-2017-126956,21-08-2017,28-08-2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Kelly Williams,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,Not,37.24,4,0,10.8
CA-2017-126956,21-08-2017,28-08-2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,55044,Central,Kelly Williams,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,Not,15.28,2,0,7.49
CA-2017-129462,16-06-2017,21-06-2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",Not,301.96,2,0,90.59
CA-2017-129462,16-06-2017,21-06-2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Not,180.66,3,0,50.58
CA-2017-129462,16-06-2017,21-06-2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,Not,191.98,2,0,51.83
CA-2017-129462,16-06-2017,21-06-2017,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,Cassandra Brandow,TEC-PH-10002085,Technology,Phones,Clarity 53712,Not,65.99,1,0,17.16
CA-2016-165316,23-07-2016,27-07-2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,Not,35.22,2,0.2,2.64
CA-2016-165316,23-07-2016,27-07-2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Not,23.7,2,0.2,6.52
CA-2016-165316,23-07-2016,27-07-2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Not,265.48,1,0.5,-111.5
US-2014-115987,09-08-2014,13-09-2014,Second Class,LH-17020,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,Kelly Williams,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,Not,51.18,4,0.8,-79.34
US-2017-156083,11-04-2017,11-11-2017,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401,South,Cassandra Brandow,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",Not,9.66,2,0.2,3.26
US-2016-137547,03-07-2016,03-12-2016,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,Kelly Williams,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Not,21.07,3,0.2,1.58
CA-2015-100454,20-11-2015,25-11-2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,Not,60.45,3,0,16.32
CA-2015-100454,20-11-2015,25-11-2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10002578,Office Supplies,Art,Newell 335,Not,11.52,4,0,3.34
CA-2015-100454,20-11-2015,25-11-2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Not,186.05,4,0.2,9.3
CA-2016-161669,11-07-2016,11-09-2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,Not,37.44,4,0.2,11.7
CA-2016-161669,11-07-2016,11-09-2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,Not,26.98,4,0.2,8.77
CA-2016-161669,11-07-2016,11-09-2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,Not,11.36,2,0,3.29
CA-2016-161669,11-07-2016,11-09-2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-LA-10004093,Office Supplies,Labels,Avery 486,Not,14.62,2,0,6.87
CA-2015-114300,13-10-2015,17-10-2015,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Not,83.72,7,0,23.44
CA-2015-114300,13-10-2015,17-10-2015,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,Cassandra Brandow,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,Not,287.94,3,0,77.74
CA-2017-107503,01-01-2017,01-06-2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Lorain,Ohio,44052,East,Chuck Magee,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",Not,48.9,4,0.2,8.56
CA-2014-107755,02-07-2014,02-12-2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,Chuck Magee,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,Not,115.36,7,0,49.6
CA-2016-152534,20-06-2016,25-06-2016,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,Anna Andreadi,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,Not,5.16,2,0,1.34
CA-2016-152534,20-06-2016,25-06-2016,Second Class,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,93905,West,Anna Andreadi,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,Not,38.88,6,0,18.66
CA-2016-113747,28-05-2016,28-05-2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South,Cassandra Brandow,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",Not,185.88,6,0,50.19
CA-2016-123274,19-02-2016,24-02-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",Not,44.46,2,0,14.67
CA-2016-123274,19-02-2016,24-02-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,Not,242.94,3,0,9.72
CA-2014-125612,08-03-2014,08-08-2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,Not,39.96,2,0,18.78
CA-2014-125612,08-03-2014,08-08-2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,Not,102.3,10,0,26.6
CA-2014-125612,08-03-2014,08-08-2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,Not,21.36,2,0,5.77
CA-2017-161984,04-10-2017,04-10-2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,Chuck Magee,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Not,7.61,1,0,3.58
CA-2017-161984,04-10-2017,04-10-2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,Chuck Magee,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,Not,7.16,2,0,3.58
CA-2014-133851,06-09-2014,06-09-2014,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,Not,7.36,2,0,0.15
CA-2014-133851,06-09-2014,06-09-2014,Standard Class,CM-12445,Chuck Magee,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,Not,23.1,2,0,10.63
CA-2016-134474,01-05-2016,01-07-2016,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,Not,191.47,6,0.2,40.69
CA-2016-134474,01-05-2016,01-07-2016,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,OFF-AR-10003958,Office Supplies,Art,Newell 337,Not,5.25,2,0.2,0.59
CA-2016-134474,01-05-2016,01-07-2016,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,Cassandra Brandow,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",Not,59.18,2,0.2,5.18
CA-2014-149020,01-10-2014,01-10-2014,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-LA-10004272,Office Supplies,Labels,Avery 482,Not,2.89,1,0,1.36
CA-2014-149020,01-10-2014,01-10-2014,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Not,51.94,1,0,21.3
CA-2016-134362,29-09-2016,29-09-2016,First Class,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-LA-10004853,Office Supplies,Labels,Avery 483,Not,15.94,4,0.2,5.18
CA-2014-136742,04-06-2014,04-10-2014,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Lancaster,Pennsylvania,17602,East,Chuck Magee,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,Not,44.91,6,0.7,-35.93
CA-2016-158099,09-03-2016,09-05-2016,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Not,1141.47,5,0.7,-760.98
CA-2016-158099,09-03-2016,09-05-2016,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-PH-10002496,Technology,Phones,Cisco SPA301,Not,280.78,3,0.4,-46.8
CA-2015-131128,19-10-2015,20-10-2015,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301,East,Chuck Magee,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,Not,34.44,3,0,17.22
CA-2014-148488,12-10-2014,15-12-2014,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Not,11.36,2,0,5.23
CA-2014-148488,12-10-2014,15-12-2014,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,Not,106.34,7,0.2,37.22
CA-2017-114636,25-08-2017,29-08-2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,Not,192.16,5,0.2,67.26
CA-2016-116736,17-01-2016,21-01-2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Chuck Magee,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Yes,322.59,3,0,64.52
CA-2016-116736,17-01-2016,21-01-2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Chuck Magee,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Yes,29.99,1,0,13.2
CA-2016-116736,17-01-2016,21-01-2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Chuck Magee,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,Yes,371.97,3,0,66.95
US-2014-158638,17-09-2014,21-09-2014,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Not,5.89,4,0.7,-4.12
CA-2017-111689,30-11-2017,30-11-2017,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,Chuck Magee,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',Not,68.47,3,0.2,23.11
CA-2017-111689,30-11-2017,30-11-2017,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,Chuck Magee,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,Not,1242.9,5,0.1,262.39
CA-2015-129098,10-09-2015,13-10-2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Not,30.84,2,0,8.33
US-2017-123463,23-12-2017,23-12-2017,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Not,13.48,4,0,5.93
CA-2016-165148,22-10-2016,24-10-2016,First Class,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,Kelly Williams,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,Not,31.4,5,0,10.05
CA-2014-134061,29-04-2014,29-04-2014,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,Chuck Magee,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,Not,17.46,2,0,5.94
CA-2015-143602,25-04-2015,28-04-2015,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,Yes,13.94,3,0.2,4.53
CA-2017-115364,26-06-2017,26-06-2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,Not,83.76,12,0,1.68
CA-2017-150707,14-10-2017,19-10-2017,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,Chuck Magee,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Not,37.66,7,0,18.45
CA-2014-104976,12-09-2014,16-12-2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,Not,34.68,6,0,16.99
CA-2017-132934,20-06-2017,26-06-2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,Chuck Magee,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Not,149.95,5,0,15
CA-2017-132934,20-06-2017,26-06-2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,Chuck Magee,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,Not,51.31,3,0.2,18.6
CA-2017-133256,26-06-2017,27-06-2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Not,4.54,1,0,2.04
CA-2017-133256,26-06-2017,27-06-2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,Not,15.92,4,0,5.41
CA-2017-133256,26-06-2017,27-06-2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,Kelly Williams,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,Not,543.92,8,0,135.98
CA-2016-105494,11-10-2016,11-12-2016,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,Not,155.82,7,0,42.07
CA-2016-105494,11-10-2016,11-12-2016,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,Not,70.01,3,0.2,24.5
CA-2016-140634,10-03-2016,10-06-2016,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,Not,15.65,2,0.2,5.09
CA-2014-144407,09-09-2014,15-09-2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,Not,103.6,7,0,51.8
CA-2017-160983,29-10-2017,31-10-2017,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East,Chuck Magee,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,Not,46.96,8,0,22.54
US-2016-114622,04-10-2016,04-12-2016,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,Not,8.9,2,0.7,-6.53
CA-2017-150959,11-11-2017,13-11-2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Kelly Williams,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Not,10.44,5,0.2,3.39
CA-2017-150959,11-11-2017,13-11-2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Kelly Williams,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,Not,18.34,4,0.8,-32.09
CA-2017-132353,15-09-2017,17-09-2017,First Class,DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,Not,323.98,3,0.2,20.25
CA-2016-130477,04-08-2016,04-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,Yes,20.04,3,0,9.62
CA-2016-130477,04-08-2016,04-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,Yes,64.96,2,0,2.6
CA-2016-130477,04-08-2016,04-12-2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,Yes,12.96,2,0,6.22
CA-2017-143259,30-12-2017,01-03-2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Not,323.14,4,0.2,12.12
CA-2017-143259,30-12-2017,01-03-2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,Not,90.93,7,0,2.73
CA-2017-143259,30-12-2017,01-03-2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,Not,52.78,3,0.2,19.79
CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Kelly Williams,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,Not,1199.8,4,0,323.95
CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Kelly Williams,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,Not,1928.78,7,0,829.38
CA-2017-137596,09-02-2017,09-07-2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Kelly Williams,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,Not,352.38,2,0,81.05
CA-2015-133627,31-05-2015,06-07-2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East,Chuck Magee,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,Not,22.2,6,0,9.1
CA-2017-102519,27-11-2017,29-11-2017,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Yes,46.94,1,0,19.25
CA-2017-102519,27-11-2017,29-11-2017,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Yes,143.73,9,0,56.05
US-2014-141215,15-06-2014,21-06-2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Not,99.92,2,0.3,-18.56
US-2014-141215,15-06-2014,21-06-2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,Not,797.94,4,0.3,-57
US-2014-141215,15-06-2014,21-06-2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,Not,8.57,3,0.8,-14.57
CA-2016-165218,03-05-2016,03-11-2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,Not,149.35,3,0.2,50.41
CA-2016-165218,03-05-2016,03-11-2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,Not,12.99,1,0.2,-0.81
CA-2014-138296,12-05-2014,12-12-2014,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,Cassandra Brandow,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,Not,24.56,2,0,6.88
CA-2015-111164,04-11-2015,04-11-2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,Not,85.14,3,0,34.91
CA-2015-111164,04-11-2015,04-11-2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,Not,21.99,1,0,10.56
CA-2015-111164,04-11-2015,04-11-2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,Not,406.6,5,0,113.85
CA-2016-149797,15-09-2016,20-09-2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Not,841.57,2,0.2,294.55
CA-2014-132962,13-09-2014,16-09-2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,Not,15.55,3,0.2,5.44
CA-2014-132962,13-09-2014,16-09-2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,Not,252,5,0.2,53.55
CA-2015-115091,10-05-2015,10-09-2015,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AR-10000658,Office Supplies,Art,Newell 324,Not,46.2,4,0,12.94
